index,question,choices,correct_answer,image_path,predicted_answer,is_correct,rationale,hypothesis,alternative_hypotheses,support,contrastive,entail_prob,alt_entail_probs,contrastiveness_score,informative,vf_questions,vf_answers,visual_fidelity,commonsense_plausibility
293,How many buses are shown in the streets?,"['two', 'one', 'three', 'four']",three,images/293.jpg,two,0,The answer is two.,There are two buses shown in the streets.,"['There is one bus shown in the streets.', 'There are three buses shown in the streets.', 'There are four buses shown in the streets.']",False,False,0.0381424315273761,"[0.06859986484050751, 0.05155818909406662, 0.05276519060134888]",0.1807135685858138,0,['Are there two buses shown in the streets?'],['yes'],1.0,0.4683347642421722
294,What brand of soda is the can in the car?,"['sprite', 'coca cola', 'pepsi', 'mountain dew']",pepsi,images/294.jpg,mountain dew,0,The can in the car is indeed a Mountain Dew can. The distinctive green color and design of the can are characteristic of Mountain Dew.,The can in the car is a Mountain Dew.,"['The can in the car is a sprite.', 'The can in the car is a coca cola.', 'The can in the car is a Pepsi.']",True,False,0.7592254281044006,"[0.5316957235336304, 0.6808785796165466, 0.6352224349975586]",0.2912232346669555,1,"['Is the can in the car green in color?', 'Does the can in the car have a design characteristic of Mountain Dew?']","['yes', 'no']",0.5,0.5977081656455994
295,What type of transportation is this?,"['road', 'rail', 'water', 'air']",road,images/295.jpg,road,1,"The image shows a bus, which is a type of road transportation. The bus is part of the Metropolitan Transit System and is labeled with a destination of ""Downtown."" Therefore, the correct answer is road.",This type of transportation is road.,"['The type of transportation is rail.', 'The type of transportation is water.', 'This type of transportation is air.']",True,True,0.5389832258224487,"[8.187525963876396e-06, 4.6390059651457705e-06, 9.52555001276778e-06]",0.9999585308893671,1,"['Is there a bus in the image?  ', 'Is the bus labeled with a destination of ""Downtown""?  ', 'Is the bus part of the Metropolitan Transit System?']","['yes', 'yes', 'yes']",1.0,0.4179767668247223
296,What is the stuffed animal touching instead of the tennis player?,"['racquet', 'remote', 'screen', 'tennis ball']",screen,images/296.jpg,screen,1,The stuffed animal is touching the screen instead of the tennis player.,The stuffed animal is touching the screen instead of the tennis player.,"['The stuffed animal is touching racquet instead of the tennis player.', 'The stuffed animal is touching remote instead of the tennis player.', 'The stuffed animal is touching tennis ball instead of the tennis player.']",False,True,0.021125191822648,"[0.004466212820261717, 0.00020527253218460828, 0.0005735253798775375]",0.8011008553540688,0,"['Is the stuffed animal touching the screen?', 'Is the stuffed animal not touching the tennis player?']","['no', 'yes']",0.5,0.5482169985771179
297,What type of shot is the woman about to hit?,"['forehand', 'serve', 'backhand', 'slice']",forehand,images/297.jpg,forehand,1,"The woman in the image is positioned to hit a forehand shot. This can be determined by her body orientation and the way she is holding the racket with her arm extended outward, which is characteristic of a forehand stroke in tennis.",The woman is about to hit a forehand shot.,"['The woman is about to hit a serve.', 'The woman is about to hit a backhand shot.', 'The woman is about to hit a slice.']",True,False,0.8155264854431152,"[0.7511008381843567, 0.7096231579780579, 0.3727335035800934]",0.3078638791340101,1,"['Is the woman positioned to hit a shot with her body oriented for a forehand stroke?', 'Is the woman holding the racket with her arm extended outward?']","['yes', 'yes']",1.0,0.8185927867889404
298,What type of road structure is near?,"['toll booth', 'tunnel', 'bridge', 'intersection']",intersection,images/298.jpg,intersection,1,"The image shows a stop sign and a street sign indicating ""Via Marisol 5600 N,"" which suggests that the location is at an intersection. The presence of the stop sign and the street sign are typical indicators of an intersection where roads meet and traffic control is necessary. Therefore, the correct answer is intersection.",The type of road structure that is near is an intersection.,"['The type of road structure near is a toll booth.', 'The type of road structure that is near is a tunnel.', 'The type of road structure that is near is a bridge.']",True,True,0.9896017909049988,"[0.0008090047631412745, 0.0025787053164094687, 0.028571244329214096]",0.9687155614040858,1,"['Is there a stop sign visible in the image?', 'Is there a street sign indicating ""Via Marisol 5600 N"" in the image?']","['yes', 'yes']",1.0,0.8358694911003113
299,What material is the squared off building in the background made from?,"['steel', 'glass', 'wood', 'clay']",clay,images/299.jpg,clay,1,"The squared-off building in the background appears to be made from clay. This can be inferred from the color and texture of the building, which is consistent with clay construction commonly found in certain regions.",The squared off building in the background is made from clay.,"['The squared off building in the background is made from steel.', 'The squared off building in the background is made from glass.', 'The squared off building in the background is made from wood.']",False,True,0.134207546710968,"[0.0417543388903141, 3.7121108107385226e-06, 0.007623277138918638]",0.7310222191833896,1,"['Is the building in the background squared off in shape?', 'Does the building in the background have a color consistent with clay?', 'Does the building in the background have a texture consistent with clay?']","['yes', 'yes', 'no']",0.6666666666666666,0.7888057231903076
300,How many people can sit at the table?,"['two', 'eight', 'six', 'four']",four,images/300.jpg,four,1,"The table in the image has four chairs around it, indicating that it is set up to accommodate four people. Therefore, the correct answer is four.",The table can seat four people.,"['The table can seat two people.', 'The table can seat eight people.', 'The table can seat six people.']",True,False,0.571049153804779,"[0.21917033195495605, 0.5477060079574585, 0.581303060054779]",0.2975409847266302,1,['Are there four chairs around the table in the image?'],['yes'],1.0,0.6408695578575134
301,The bag which the cat is standing is used for what?,"['groceries', 'travel', 'school', 'purse']",travel,images/301.jpg,travel,1,"The bag in which the cat is standing is a suitcase, which is typically used for travel. The interior design and the presence of straps for securing items are characteristic features of a travel suitcase. Therefore, the correct answer is travel.",The bag which the cat is standing on is used for travel.,"['The bag which the cat is standing is used for groceries.', 'The bag which the cat is standing on is used for school.', 'The bag which the cat is standing on is used for a purse.']",True,True,0.9880734086036682,"[6.498913762698066e-07, 0.002181121613830328, 1.2941991371917538e-06]",0.9977954542474774,1,"['Is the cat standing in a suitcase?', 'Does the suitcase have straps for securing items?']","['yes', 'yes']",1.0,0.3745528161525726
302,Why is the person using an umbrella?,"['rain', 'snow', 'sun', 'costume']",sun,images/302.jpg,sun,1,"The person is using an umbrella to shield themselves from the sun. This can be inferred from the bright and clear weather, as well as the vibrant colors of the umbrella, which are typically used for sun protection rather than rain or snow. Additionally, the person's attire does not suggest cold weather, which rules out snow. There is no indication that the umbrella is part of a costume.",The person is using an umbrella for sun.,"['The person is using an umbrella because of rain.', 'The person is using an umbrella because of the snow.', 'The person is using an umbrella as a costume.']",True,True,0.9729852676391602,"[0.3544330894947052, 1.0268183359585237e-05, 4.827847078558989e-05]",0.7329583398872751,1,"['Is the weather in the image bright and clear?', 'Are the colors of the umbrella vibrant?', ""Does the person's attire not suggest cold weather?""]","['yes', 'yes', 'yes']",1.0,0.3929425477981567
303,What does the man have on his head?,"['earmuffs', 'hat', 'shower cap', 'headphones']",headphones,images/303.jpg,headphones,1,The man has headphones on his head.,The man has headphones on his head.,"['The man has earmuffs on his head.', 'The man has a hat on his head.', 'The man has a shower cap on his head.']",False,False,2.734810914262198e-05,"[0.01962496154010296, 0.00014811361324973404, 0.004578312858939171]",0.0011218017622569,0,['Does the man have headphones on his head?'],['yes'],1.0,0.4996463060379028
304,What type of bottles are on the table?,"['beer', 'wine', 'juice', 'soda']",beer,images/304.jpg,beer,1,The bottles on the table appear to be beer bottles. This can be inferred from their shape and the presence of labels that are commonly found on beer bottles.,The bottles on the table are beer.,"['The bottles on the table are wine.', 'The bottles on the table are juice.', 'The bottles on the table are soda.']",False,False,0.1718936562538147,"[0.09670579433441162, 0.06075190752744675, 0.2127222716808319]",0.3171038892232108,1,"['Are the bottles on the table shaped like beer bottles?', 'Do the bottles on the table have labels that are commonly found on beer bottles?']","['yes', 'yes']",1.0,0.5066564679145813
305,How many skateboards are in the picture?,"['four', 'six', 'three', 'five']",three,images/305.jpg,three,1,"The answer is three. There are three skateboards visible in the picture: one being used by the skateboarder in mid-air, one lying on the ground, and one propped up against the ramp.",There are three skateboards in the picture.,"['There are four skateboards in the picture.', 'There are six skateboards in the picture.', 'There are five skateboards in the picture.']",True,True,0.9933524131774902,"[0.020284993574023247, 0.0020308548118919134, 0.000934913638047874]",0.9771289696991596,1,"['Is there a skateboard being used by a skateboarder in mid-air?', 'Is there a skateboard lying on the ground?', 'Is there a skateboard propped up against the ramp?']","['yes', 'yes', 'yes']",1.0,0.593826413154602
