question_id,image_path,question,choices,correct_answer,predicted_answer,raw_confidence,is_correct
361,images/361_img1.jpg,A 50-year-old woman has had a high fever over the past day. On physical examination she has papilledema. The gross appearance of her disease process is shown here. Which of the following laboratory test results is she most likely to have? <image 1> ,"['Total serum complement of 45 mg/dL', 'Serum creatinine of 1.2 mg/dL', 'Serum potassium of 5.2 mEq/L', 'Erythrocyte sedimentation rate of 50 mm/hr', 'Hematocrit of 45%', 'Serum lipase of 449 U/L', 'Proteinuria', 'Hemoglobin A1c of 6.5%', 'Serum alanine aminotransferase of 123 U/L', 'Serum carcinoembryonic antigen of 10 ng/mL']",Erythrocyte sedimentation rate of 50 mm/hr,Proteinuria,0.3969802260398865,0
362,images/362_img1.jpg,Which organ(s) are abnormally large in this abdominal radiograph? <image 1> ,"['Spleen', 'Appendix', 'Liver', 'Kidneys', 'Spine', 'Large Intestines', 'Stomach', 'Small Intestines', 'Gallbladder', 'Pancreas']",Kidneys,Large intestines,0.8839128613471985,0
363,images/363_img1.jpg,"Despite the fact that <image 1> are in the minority in Sri Lanka, they govern the country.","['None of the above', 'True in certain contexts', 'False', 'False in certain contexts', 'Not sure', 'True', 'Mostly True', 'Depends on the specific time period in question', 'Mostly False', 'Cannot be determined without more information']",False,True,0.4449453353881836,0
364,images/364_img1.jpg,"A mass of 12 kg of saturated refrigerant-134a vapor is contained in a piston-cylinder device at 240 kPa. Now 300 kJ of heat is transferred to the refrigerant at constant pressure while a 110-V source supplies current to a resistor within the cylinder for 6 min. Determine the current supplied if the final temperature is 70°C. Also, show the process on a T-v diagram with respect to the saturation lines. <image 1>","['15.2 A', '10.8 A', '16.4 A', '14.8 A', '9.8 A', '11.6 A', '8.7 A', '13.4 A', '12.8 A']",12.8 A,15.2 A,0.8917911648750305,0
365,images/365_img1.jpg,<image 1> Broad bean pods that are disconnected and exhibit various symptoms.,"['Biotic', 'Organic', 'Confused', 'Abiotic', 'Natural', 'Synthetic', 'Inorganic', 'Anthropogenic', 'Non-living']",Biotic,Biotic,0.3256409168243408,1
366,images/366_img1.jpg,Which statement about the figure is correct? <image 1>,"['This tumor is a variant of an acoustic neuroma', 'This tumor is metastatic from a soft tissue sarcoma', 'This is a primary brain tumor originating from glial cells', 'This is a typical example of a meningioma', 'This is an example of a metastatic brain tumor from the lung', 'This is a classic example of meningoangiomatosis', 'This patient had a pigmented lesion removed 10 years before', 'This represents a gliotic scar in an infarct', 'This represents a benign brain tumor', 'This tumor is a variant of glioblastoma multiforme (GBM)']",This tumor is a variant of glioblastoma multiforme (GBM),This is a typical example of a meningioma,0.8925016522407532,0
367,images/367_img1.jpg,<image 1>The diagram above depicts iron filings sprinkled around three permanent magnets. Pole R is the same pole as,"['Y and Z', 'X and T', 'R and T', 'X and Y', 'T and Z', 'T and Y', 'R and Z', 'R and Y', 'X and Z']",X and Y,R and T,0.3202701508998871,0
368,images/368_img1.jpg,<image 1> What was the main intention behind creating the above piece,"['commemorate a significant historical event', 'teach stories from the past', 'carry, mix and serve water and/or wine', 'be used in religious rituals or sacrifices', 'mark the grave of someone of elevated status', 'act as a symbol of power or authority', 'serve as a container for food or grains', 'serve as a decorative piece in religious ceremonies', 'hold the ashes or remains of the deceased', 'be a gift to a prominent figure or leader']","carry, mix and serve water and/or wine",Teach stories from the past,0.5965589880943298,0
369,images/369_img1.jpg,"The Muck and Slurry merger has fallen through. But World Enterprises is determined to report earnings per share of $2.67. It therefore acquires the Wheelrim and Axle Company. You are given the following facts: <image 1> Once again, there are no gains from merging. In exchange for Wheelrim and Axle shares, World Enterprises issues just enough of its own shares to ensure its $2.67 earnings per share objective. How many shares of World Enterprises are exchanged for each share of Wheelrim and Axle?","['.92', '.89', '.79', '.87', '.83', '.77', '.81', '.75', '.73', '.67']",.81,.87,0.5210242867469788,0
370,images/370_img1.jpg,"Three students made multiple weighings of a copper cylinder, each using a different balance. The measurements of which student is precise and accurate if the correct mass of the cylinder is 47.32 g? <image 1>","['Colin ', 'Lamont', 'Kivrin']",Lamont,Colin,0.7204658389091492,0
371,images/371_img1.jpg,Match the following: <image 1>,"['1-III, 2-IV, 3-I, 4-II', '1-II, 2-IV, 3-III, 4-I', '1-IV, 2-III, 3-II, 4-I', '1-IV, 2-II, 3-I, 4-III', '1-III, 2-II, 3-I, 4-IV', '1-III, 2-IV, 3-II, 4-I', '1-II, 2-III, 3-IV, 4-I', '1-II, 2-I, 3-IV, 4-III', '1-IV, 2-I, 3-II, 4-III', '1-I, 2-II, 3-III, 4-IV']","1-III, 2-IV, 3-I, 4-II",1-III,0.3570839464664459,0
372,images/372_img1.jpg,"The graph shows the radioactive decay curve for thorium-234. Use the graph to answer the questions below.<image 1>,How long would it take in days for 44 g of thorium-234 to decay to 4.4 g of thorium-234? ","['Approximately 63 days', 'Approximately 73 days', 'Approximately 123 days', 'Approximately 53 days', 'Approximately 113 days', 'Approximately 103 days', 'Approximately 93 days', 'Approximately 133 days', 'Approximately 83 days']",Approximately 83 days,Approximately 133 days,0.5226540565490723,0
373,images/373_img1.jpg,Name the intervals. <image 1>,"['major 9th', 'minor 7th', 'major 3rd', 'perfect 11th', 'minor 2nd', 'augmented 4th', 'augmented 5th', 'perfect 5th', 'diminished 7th', 'major 6th']",minor 7th,Major 3rd,0.4082637727260589,0
374,images/374_img1.jpg,"Refer to the figure <image 1>, which term describes a character who is portrayed in a one-sided or underdeveloped manner?","['Stock character', 'Dynamic character', 'Foil character', 'Round character', 'Anti-hero', 'Antagonist', 'Protagonist', 'Character development', 'Static character', 'Flat character']",Flat character,Flat character,0.878813624382019,1
375,images/375_img1.jpg,"Find $\lim_{x \to 2}\left [ x \right ]$ [As usual, [x] is the greatest integersee $\le $ x, See Fig. 6-1] <image 1>","['0', '2', '3', 'Infinity', '-Infinity', 'Undefined', '-1', 'Not exist', '1']",Not exist,2,0.5986209511756897,0
376,images/376_img1.jpg,What do these calcifications represent? <image 1> ,"['Calcified ovarian cysts', 'Arterial calcification', 'Pancreatic calcifications', 'Bone spurs', 'Hepatic artery aneurysms', 'Calcified hematoma of the liver', 'Calcified lymph nodes', 'Gallstones', 'Renal artery aneurysms', 'Kidney stones']",Gallstones,Calcified ovarian cysts,0.3972514867782593,0
377,images/377_img1.jpg,"A 37-year-old woman notes a lump in her breast on self-examination. Her physician palpates a 2 cm firm, irregular mass in her right breast. Biopsy of the mass shows cells with the histopathologic features seen here. Flow cytometric analysis is performed on these cells. Flow cytometry is most likely to show a feature from which of the following phases of the cell cycle? <image 1> ","['G0', 'Metaphase', 'Prophase', 'Telophase', 'S', 'G2', 'G1', 'Cytokinesis', 'M', 'Anaphase']",S,G1,0.3197826445102691,0
378,images/378_img1.jpg,The table below describes production possibilities for Mexico and Nigeria. Each number in the table shows the number of workers needed to produce one unit of the product. <image 1> Suppose that both countries have 90 workers. Which country has a comparative advantage in producing Shoes?,"['Nigeria', ""Can't be determined without additional information"", 'Mexico']",Mexico,Can't be determined without additional information,0.6000350117683411,0
379,images/379_img1.jpg,<image 1> Choose one clef to form minor scale.,"['second clef', 'eighth clef', 'fourth clef', 'sixth clef', 'seventh clef', 'first clef', 'ninth clef', 'tenth clef', 'fifth clef', 'third clef']",second clef,First clef,0.2700355947017669,0
380,images/380_img1.jpg,True or False. <image 1>,"['True', 'False']",True,True,0.8082038760185242,1
381,images/381_img1.jpg,The work on the right was part of a <image 1>,"['cathedral', 'cemetery', 'church', 'palace', 'synagogue', 'shrine', 'monastery', 'temple', 'pagoda', 'mosque']",mosque,Mosque,0.8892499804496765,1
382,images/382_img1.jpg,<image 1> The structural formula of the glycinium cation is shown above. Arrows indicate the $pK_a$ values for the labile protons in the molecule. Which of the following is true about the geometry of the glycinium cation?,"['Both C atoms and the N atom lie in the same plane.', 'The N-C-C bond angle is 90°.', 'The geometry around the N atom is planar.', 'The leftmost C atom and all the atoms directly bonded to it lie in the same plane. ', 'The leftmost C atom and the O atom lie in the same plane.', 'The geometry around the O atom is linear.', 'The rightmost C atom and all the atoms directly bonded to it lie in the same plane.', 'The N-C-C bond angle is 180°.', 'The geometry around the N atom is tetrahedral.', 'Both C atoms and both O atoms lie in the same plane. ']",Both C atoms and both O atoms lie in the same plane. ,The leftmost C atom and all the atoms directly bonded to it lie in the same plane.,0.3479636013507843,0
383,images/383_img1.jpg,"Refer to the figure <image 1>, which term best describes the field that deals with the practical applications of pure science devised by people, including machines, the design and manufacturing of toys, and the process by which food is produced?","['Earth Science', 'Science Fantasy', 'Applied Science', 'Biological Science', 'Environmental Science', 'Physical Science', 'Science Fiction', 'Social Science', 'Theoretical Science', 'Computer Science']",Applied Science,Applied Science,0.9388976097106934,1
385,images/385_img1.jpg,<image 1>B is .. ?,"['Threshold', 'All-or-none response', 'Resting potential', 'Action potential', 'Depolarization', 'Refractory period', 'Graded potential', 'Hyperpolarization', 'Equilibrium potential', 'Repolarization']",Threshold,Depolarization,0.1425814479589462,0
386,images/386_img1.jpg,"<image 1> A new sales tax (for example $ 1 per piece) is introduced. Who bears the tax in the cases 1, 2 and 3?","['In case 1, tax is completely borne by the seller; In case 2, tax is completely borne by the buyer; In case 3, tax is borne partially by the buyer and partially by the seller.', 'In case 1, tax is borne partially by the buyer and partially by the seller; In case 2, tax is completely borne by the buyer; In case 3, tax is completely borne by the seller.', 'In case 1, tax is completely borne by the seller; In case 2, tax is borne partially by the buyer and partially by the seller; In case 3, tax is completely borne by the seller.', 'In case 1, tax is borne partially by the buyer and partially by the seller; In case 2, tax is completely borne by the seller; In case 3, tax is completely borne by the seller.', 'In case 1, tax is completely borne by the buyer; In case 2, tax is borne partially by the buyer and partially by the seller; In case 3, tax is completely borne by the seller.', 'In case 1, tax is completely borne by the buyer; In case 2, tax is completely borne by the buyer; In case 3, tax is borne partially by the buyer and partially by the seller.', 'In case 1, tax is completely borne by the buyer; In case 2, tax is completely borne by the seller; In case 3, tax is borne partially by the buyer and partially by the seller.', 'In case 1, tax is completely borne by the seller; In case 2, tax is completely borne by the buyer; In case 3, tax is completely borne by the buyer.', 'In case 1, tax is completely borne by the seller; In case 2, tax is borne partially by the buyer and partially by the seller; In case 3, tax is completely borne by the buyer.']","In case 1, tax is completely borne by the buyer; In case 2, tax is completely borne by the seller; In case 3, tax is borne partially by the buyer and partially by the seller.","In case 1, tax is completely borne by the seller; In case 2,",0.7197084426879883,0
387,images/387_img1.jpg,Which schedule is an equivalent serial schedule for the precendence graph in <image 1>?,"['T3 -> T2 -> T1', 'T1 -> T1 -> T3', 'T2 -> T3 -> T1', 'T1 -> T3 -> T2', 'There are no serial schedules for the graph.', 'T3 -> T1 -> T1', 'T1 -> T2 -> T3', 'T3 -> T1 -> T2', 'T2 -> T1 -> T3', 'T2 -> T1 -> T2']",There are no serial schedules for the graph.,T3 -> T1 -> T2,0.8953540325164795,0
388,images/388_img1.jpg,The tank-pipe system of <image 1> is to deliver at least 11 m^3/h of water at 20^\circ\text{C} to the reservoir. What is the maximum roughness height ε allowable for the pipe?,"['$\\varepsilon = 0.0635 mm$', '$\\varepsilon = 0.0235 mm$', '$\\varepsilon = 0.1135 mm$', '$\\varepsilon = 0.0135 mm$', '$\\varepsilon = 0.0435 mm$', '$\\varepsilon = 0.0735 mm$', '$\\varepsilon = 1.0135 mm$', '$\\varepsilon = 0.0535 mm$', '$\\varepsilon = 0.0335 mm$']",$\varepsilon = 0.0135 mm$,0.0635 mm,0.7899906635284424,0
